id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,total_clicks_week8,active_days_week8,oucontent_clicks_week8,quiz_clicks_week8,resource_clicks_week8,homepage_clicks_week8,subpage_clicks_week8,glossary_clicks_week8,oucollaborate_clicks_week8,forumng_clicks_week8,label
341872,AAA,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,0,180,13.0,4.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0
342007,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,N,0,60,880.0,38.0,391.0,0.0,14.0,231.0,86.0,0.0,0.0,119.0,0
342514,AAA,2013J,M,Scotland,Lower Than A Level,50-60%,55<=,N,0,60,873.0,35.0,492.0,0.0,8.0,124.0,93.0,0.0,0.0,115.0,1
342972,AAA,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,N,0,60,474.0,27.0,165.0,0.0,8.0,139.0,52.0,1.0,1.0,97.0,1
343446,AAA,2013J,M,Ireland,HE Qualification,70-80%,35-55,N,0,120,1407.0,43.0,616.0,0.0,19.0,276.0,61.0,0.0,0.0,427.0,1
344282,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,0,60,35.0,9.0,16.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0
345068,AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,Y,0,180,108.0,8.0,76.0,0.0,2.0,15.0,9.0,0.0,0.0,5.0,1
345357,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,0,60,713.0,36.0,441.0,0.0,2.0,127.0,58.0,0.0,0.0,48.0,1
346025,AAA,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,120,275.0,36.0,86.0,0.0,3.0,98.0,41.0,0.0,0.0,45.0,1
346843,AAA,2013J,F,Scotland,HE Qualification,50-60%,35-55,N,0,120,164.0,8.0,113.0,0.0,0.0,28.0,15.0,0.0,0.0,5.0,0
350188,AAA,2013J,M,North Western Region,HE Qualification,80-90%,35-55,N,0,60,302.0,27.0,130.0,0.0,9.0,70.0,48.0,0.0,0.0,41.0,1
354858,AAA,2013J,M,South Region,HE Qualification,90-100%,35-55,N,0,120,198.0,7.0,142.0,0.0,5.0,32.0,12.0,0.0,0.0,6.0,0
357668,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,0,60,88.0,15.0,32.0,0.0,4.0,31.0,16.0,0.0,0.0,3.0,0
364177,AAA,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,N,0,60,291.0,24.0,192.0,0.0,2.0,59.0,22.0,0.0,0.0,0.0,0
365244,AAA,2013J,F,London Region,A Level or Equivalent,0-10%,0-35,N,0,120,501.0,31.0,272.0,0.0,2.0,60.0,31.0,0.0,0.0,117.0,1
365642,AAA,2013J,M,East Anglian Region,Lower Than A Level,10-20,35-55,N,0,60,931.0,49.0,404.0,0.0,4.0,300.0,51.0,0.0,0.0,148.0,1
366483,AAA,2013J,M,South West Region,HE Qualification,40-50%,0-35,N,0,60,543.0,39.0,319.0,0.0,0.0,148.0,45.0,0.0,0.0,3.0,1
368194,AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,Y,0,120,143.0,9.0,72.0,0.0,5.0,29.0,11.0,0.0,0.0,26.0,1
368824,AAA,2013J,M,Wales,HE Qualification,50-60%,35-55,N,0,120,85.0,6.0,25.0,0.0,1.0,18.0,16.0,0.0,0.0,17.0,0
368963,AAA,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,0,180,393.0,19.0,233.0,0.0,5.0,68.0,54.0,2.0,0.0,18.0,1
376439,AAA,2013J,M,North Region,HE Qualification,,0-35,N,0,60,1050.0,43.0,280.0,0.0,5.0,247.0,58.0,1.0,0.0,435.0,1
376581,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,N,0,60,660.0,20.0,375.0,0.0,0.0,137.0,54.0,0.0,0.0,58.0,1
380953,AAA,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,540.0,42.0,374.0,0.0,3.0,131.0,24.0,0.0,1.0,5.0,1
383254,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,0,120,208.0,33.0,80.0,0.0,2.0,58.0,39.0,0.0,0.0,15.0,1
386924,AAA,2013J,M,Ireland,Lower Than A Level,,0-35,N,0,120,59.0,14.0,19.0,0.0,1.0,26.0,10.0,0.0,0.0,2.0,1
386952,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,120,491.0,37.0,271.0,0.0,7.0,139.0,36.0,0.0,0.0,34.0,1
388722,AAA,2013J,F,London Region,Lower Than A Level,80-90%,35-55,N,0,60,381.0,24.0,106.0,0.0,6.0,84.0,22.0,0.0,0.0,159.0,1
388885,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,N,0,60,390.0,23.0,196.0,0.0,6.0,74.0,22.0,0.0,0.0,88.0,1
390890,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,N,0,90,380.0,26.0,128.0,0.0,4.0,96.0,38.0,0.0,0.0,100.0,0
392756,AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,0,120,177.0,16.0,73.0,0.0,3.0,63.0,11.0,0.0,0.0,26.0,0
392931,AAA,2013J,F,North Western Region,A Level or Equivalent,50-60%,35-55,N,0,120,685.0,30.0,258.0,0.0,5.0,146.0,67.0,0.0,0.0,188.0,1
393207,AAA,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,0,60,356.0,18.0,165.0,0.0,8.0,71.0,60.0,0.0,2.0,48.0,1
396872,AAA,2013J,M,Yorkshire Region,HE Qualification,50-60%,0-35,N,0,180,438.0,21.0,266.0,0.0,3.0,104.0,37.0,0.0,0.0,26.0,1
398552,AAA,2013J,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,N,0,240,485.0,29.0,222.0,0.0,9.0,144.0,65.0,0.0,0.0,39.0,0
401869,AAA,2013J,F,South East Region,Lower Than A Level,80-90%,0-35,N,0,60,611.0,34.0,248.0,0.0,7.0,141.0,71.0,2.0,0.0,110.0,1
402470,AAA,2013J,M,South West Region,Lower Than A Level,50-60%,35-55,N,0,60,900.0,38.0,548.0,0.0,5.0,203.0,50.0,0.0,0.0,61.0,1
404804,AAA,2013J,M,Wales,Lower Than A Level,20-30%,35-55,N,0,120,430.0,17.0,245.0,0.0,14.0,68.0,88.0,0.0,0.0,9.0,1
405088,AAA,2013J,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,120,507.0,31.0,118.0,0.0,10.0,161.0,56.0,0.0,0.0,143.0,1
405961,AAA,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,Y,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
414117,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,N,0,120,300.0,28.0,221.0,0.0,2.0,49.0,17.0,0.0,0.0,10.0,1
415969,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,N,0,90,1020.0,31.0,357.0,0.0,21.0,222.0,81.0,0.0,4.0,292.0,0
420087,AAA,2013J,M,Scotland,A Level or Equivalent,40-50%,0-35,Y,0,60,234.0,8.0,103.0,0.0,2.0,38.0,31.0,1.0,1.0,55.0,0
429958,AAA,2013J,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,60,123.0,10.0,55.0,0.0,2.0,25.0,13.0,0.0,0.0,27.0,1
441018,AAA,2013J,F,South East Region,A Level or Equivalent,70-80%,0-35,N,0,150,270.0,18.0,78.0,0.0,2.0,47.0,17.0,3.0,0.0,118.0,1
441888,AAA,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,N,0,120,220.0,12.0,90.0,0.0,3.0,56.0,26.0,0.0,0.0,41.0,1
442442,AAA,2013J,M,South West Region,HE Qualification,80-90%,0-35,N,0,120,797.0,31.0,289.0,0.0,10.0,155.0,46.0,0.0,0.0,277.0,0
444677,AAA,2013J,M,London Region,HE Qualification,30-40%,0-35,N,0,60,465.0,41.0,300.0,0.0,0.0,85.0,36.0,0.0,0.0,17.0,1
470588,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,N,0,60,396.0,15.0,260.0,0.0,2.0,65.0,28.0,0.0,0.0,36.0,0
489455,AAA,2013J,F,South West Region,A Level or Equivalent,20-30%,0-35,N,0,60,1063.0,37.0,542.0,0.0,10.0,212.0,110.0,0.0,0.0,145.0,1
494424,AAA,2013J,F,North Region,A Level or Equivalent,80-90%,0-35,N,0,60,58.0,2.0,22.0,0.0,1.0,14.0,9.0,0.0,0.0,12.0,0
495284,AAA,2013J,M,South East Region,HE Qualification,80-90%,0-35,N,0,120,523.0,28.0,340.0,0.0,2.0,104.0,16.0,0.0,0.0,57.0,1
498857,AAA,2013J,M,North Western Region,HE Qualification,80-90%,35-55,N,0,60,448.0,36.0,272.0,0.0,3.0,131.0,34.0,0.0,1.0,5.0,1
508818,AAA,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,N,0,120,730.0,28.0,240.0,0.0,2.0,127.0,31.0,0.0,0.0,330.0,1
512460,AAA,2013J,M,South East Region,HE Qualification,90-100%,0-35,N,0,120,253.0,26.0,124.0,0.0,5.0,56.0,37.0,0.0,0.0,28.0,1
544103,AAA,2013J,M,North Western Region,HE Qualification,40-50%,0-35,N,0,120,1308.0,50.0,531.0,0.0,7.0,313.0,129.0,0.0,4.0,267.0,1
550383,AAA,2013J,M,South East Region,HE Qualification,60-70%,0-35,N,0,60,535.0,30.0,342.0,0.0,2.0,94.0,43.0,0.0,1.0,51.0,1
564450,AAA,2013J,M,West Midlands Region,HE Qualification,80-90%,0-35,N,0,120,89.0,4.0,49.0,0.0,2.0,14.0,18.0,0.0,0.0,5.0,0
568601,AAA,2013J,F,Scotland,HE Qualification,30-40%,0-35,N,0,60,364.0,11.0,306.0,0.0,2.0,29.0,18.0,0.0,0.0,1.0,0
572652,AAA,2013J,M,West Midlands Region,HE Qualification,70-80%,0-35,N,0,120,268.0,18.0,189.0,0.0,5.0,54.0,15.0,0.0,0.0,3.0,1
580389,AAA,2013J,M,Ireland,HE Qualification,90-100%,0-35,N,0,120,812.0,22.0,359.0,0.0,3.0,236.0,35.0,0.0,0.0,177.0,1
581129,AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,0,120,102.0,6.0,61.0,0.0,0.0,20.0,11.0,0.0,0.0,10.0,0
588775,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,N,0,120,2065.0,59.0,702.0,0.0,4.0,339.0,53.0,2.0,1.0,959.0,1
591774,AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,35-55,N,0,60,371.0,19.0,143.0,0.0,3.0,77.0,11.0,0.0,0.0,135.0,1
603861,AAA,2013J,M,North Region,HE Qualification,,55<=,N,0,60,403.0,30.0,300.0,0.0,2.0,73.0,20.0,0.0,0.0,7.0,0
606143,AAA,2013J,M,Scotland,Post Graduate Qualification,90-100%,35-55,N,0,60,366.0,26.0,205.0,0.0,3.0,68.0,22.0,0.0,0.0,65.0,0
704156,AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,N,0,120,1063.0,38.0,578.0,0.0,10.0,178.0,84.0,0.0,0.0,179.0,1
705379,AAA,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,N,0,120,1396.0,51.0,692.0,0.0,24.0,295.0,143.0,6.0,0.0,193.0,1
721259,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,N,0,120,1228.0,27.0,257.0,0.0,20.0,120.0,70.0,16.0,3.0,702.0,0
749412,AAA,2013J,M,South Region,Lower Than A Level,70-80%,55<=,N,0,60,1716.0,54.0,260.0,0.0,3.0,445.0,113.0,0.0,0.0,857.0,1
760729,AAA,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,N,0,60,2524.0,57.0,673.0,0.0,8.0,621.0,190.0,1.0,0.0,934.0,1
905042,AAA,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,0,60,1257.0,47.0,551.0,0.0,11.0,273.0,128.0,0.0,1.0,222.0,1
949618,AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,35-55,N,0,60,560.0,31.0,74.0,0.0,6.0,115.0,32.0,0.0,0.0,324.0,1
958987,AAA,2013J,M,North Western Region,HE Qualification,40-50%,35-55,N,0,60,309.0,28.0,173.0,0.0,0.0,77.0,38.0,0.0,0.0,2.0,1
968578,AAA,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,0,60,302.0,19.0,167.0,0.0,2.0,51.0,21.0,0.0,1.0,59.0,1
969076,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,N,0,180,1032.0,57.0,251.0,0.0,5.0,218.0,18.0,0.0,1.0,538.0,0
971027,AAA,2013J,F,West Midlands Region,HE Qualification,90-100%,35-55,N,0,60,1120.0,50.0,375.0,0.0,12.0,209.0,96.0,0.0,1.0,375.0,1
978739,AAA,2013J,M,South Region,HE Qualification,90-100%,35-55,N,0,60,2572.0,49.0,568.0,0.0,71.0,522.0,149.0,21.0,4.0,1159.0,1
1035023,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,N,0,60,601.0,46.0,362.0,0.0,5.0,157.0,20.0,0.0,0.0,54.0,1
1105478,AAA,2013J,M,Scotland,HE Qualification,80-90%,55<=,N,0,60,973.0,48.0,398.0,0.0,8.0,218.0,101.0,0.0,6.0,229.0,1
1352868,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,N,0,60,426.0,17.0,250.0,0.0,1.0,75.0,35.0,0.0,0.0,61.0,0
1401935,AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,N,0,60,200.0,17.0,63.0,0.0,3.0,31.0,14.0,0.0,0.0,89.0,0
1402638,AAA,2013J,F,East Midlands Region,HE Qualification,30-40%,35-55,N,0,60,486.0,30.0,281.0,0.0,5.0,117.0,15.0,1.0,0.0,66.0,1
1414443,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,N,0,120,881.0,17.0,452.0,0.0,13.0,192.0,67.0,7.0,1.0,115.0,0
1456619,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,N,0,60,467.0,22.0,129.0,0.0,11.0,86.0,34.0,0.0,3.0,199.0,0
1465690,AAA,2013J,M,West Midlands Region,HE Qualification,40-50%,35-55,N,0,120,1286.0,45.0,435.0,0.0,27.0,302.0,62.0,1.0,1.0,415.0,1
1472925,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,Y,0,60,342.0,15.0,88.0,0.0,4.0,104.0,29.0,3.0,0.0,104.0,0
1488959,AAA,2013J,M,London Region,A Level or Equivalent,70-80%,35-55,N,0,60,1358.0,46.0,674.0,0.0,11.0,215.0,84.0,0.0,2.0,336.0,1
1518989,AAA,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,N,0,60,1726.0,36.0,528.0,0.0,6.0,241.0,63.0,0.0,1.0,847.0,1
1618738,AAA,2013J,M,London Region,Lower Than A Level,90-100%,35-55,N,0,60,366.0,9.0,173.0,0.0,5.0,49.0,24.0,0.0,0.0,114.0,1
1620151,AAA,2013J,M,South Region,HE Qualification,90-100%,35-55,N,0,60,774.0,26.0,433.0,0.0,7.0,147.0,41.0,8.0,12.0,125.0,0
1626710,AAA,2013J,M,North Western Region,A Level or Equivalent,60-70%,35-55,N,0,60,2356.0,58.0,697.0,0.0,36.0,332.0,102.0,2.0,0.0,1131.0,1
1640609,AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,N,0,60,1873.0,62.0,426.0,0.0,5.0,366.0,63.0,3.0,0.0,977.0,1
1686521,AAA,2013J,F,North Western Region,Lower Than A Level,50-60%,35-55,N,0,60,643.0,29.0,246.0,0.0,13.0,178.0,83.0,0.0,0.0,83.0,0
1729319,AAA,2013J,F,Scotland,HE Qualification,40-50%,35-55,N,0,60,902.0,30.0,320.0,0.0,21.0,224.0,82.0,0.0,0.0,202.0,1
1746134,AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,0,60,814.0,25.0,496.0,0.0,13.0,101.0,92.0,1.0,0.0,95.0,1
1758449,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,N,0,75,1882.0,46.0,501.0,0.0,13.0,290.0,71.0,0.0,1.0,968.0,0
1763015,AAA,2013J,F,Scotland,A Level or Equivalent,10-20,35-55,N,0,60,420.0,3.0,210.0,0.0,4.0,74.0,41.0,0.0,0.0,81.0,0
1765788,AAA,2013J,M,South East Region,HE Qualification,70-80%,55<=,N,0,60,2716.0,56.0,1390.0,0.0,44.0,414.0,94.0,1.0,0.0,756.0,1
1801229,AAA,2013J,M,Ireland,HE Qualification,,35-55,N,0,60,611.0,31.0,320.0,0.0,3.0,109.0,24.0,0.0,0.0,149.0,1
1801641,AAA,2013J,M,Scotland,A Level or Equivalent,30-40%,35-55,N,0,60,271.0,21.0,165.0,0.0,7.0,50.0,35.0,0.0,0.0,9.0,1
1847830,AAA,2013J,M,South West Region,Lower Than A Level,40-50%,35-55,N,0,60,1695.0,54.0,288.0,0.0,9.0,339.0,84.0,0.0,1.0,954.0,1
1860318,AAA,2013J,M,South West Region,Lower Than A Level,40-50%,35-55,Y,0,300,1131.0,40.0,318.0,0.0,7.0,238.0,61.0,0.0,1.0,503.0,1
1889511,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,N,0,60,791.0,35.0,224.0,0.0,10.0,153.0,35.0,0.0,0.0,361.0,1
1889577,AAA,2013J,F,South Region,A Level or Equivalent,70-80%,35-55,Y,0,60,425.0,22.0,212.0,0.0,3.0,88.0,46.0,0.0,1.0,55.0,1
1894188,AAA,2013J,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,944.0,38.0,636.0,0.0,10.0,189.0,62.0,0.0,0.0,37.0,1
1938355,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,35-55,N,0,60,865.0,40.0,329.0,0.0,6.0,234.0,57.0,0.0,0.0,210.0,1
1942396,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,Y,0,120,323.0,19.0,145.0,0.0,3.0,74.0,24.0,0.0,0.0,71.0,1
1970390,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,N,0,60,4489.0,58.0,690.0,0.0,31.0,1317.0,197.0,1.0,1.0,2144.0,0
1976139,AAA,2013J,M,Ireland,Lower Than A Level,50-60%,35-55,N,0,120,358.0,19.0,204.0,0.0,11.0,59.0,57.0,0.0,0.0,11.0,1
2011876,AAA,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,Y,0,60,407.0,22.0,152.0,0.0,5.0,107.0,64.0,1.0,1.0,49.0,1
2012966,AAA,2013J,M,North Western Region,Lower Than A Level,30-40%,35-55,N,0,60,357.0,13.0,170.0,0.0,5.0,77.0,25.0,0.0,0.0,77.0,1
2051699,AAA,2013J,F,South West Region,Lower Than A Level,70-80%,35-55,N,0,60,1026.0,40.0,529.0,0.0,14.0,251.0,102.0,0.0,1.0,114.0,1
2062879,AAA,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,0,60,943.0,47.0,398.0,0.0,6.0,184.0,78.0,0.0,0.0,240.0,0
2065691,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,Y,0,330,656.0,13.0,318.0,0.0,2.0,199.0,90.0,1.0,0.0,0.0,0
2073016,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,N,0,60,642.0,38.0,293.0,0.0,13.0,116.0,69.0,0.0,3.0,101.0,0
2080474,AAA,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,N,0,60,391.0,20.0,204.0,0.0,1.0,78.0,35.0,0.0,0.0,56.0,1
2083877,AAA,2013J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,120,439.0,29.0,211.0,0.0,5.0,124.0,46.0,0.0,0.0,37.0,1
2084066,AAA,2013J,F,South West Region,Lower Than A Level,50-60%,35-55,N,0,60,1301.0,46.0,619.0,0.0,22.0,174.0,79.0,0.0,2.0,383.0,0
2104505,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,N,0,60,474.0,23.0,262.0,0.0,7.0,75.0,37.0,0.0,0.0,79.0,1
2122180,AAA,2013J,F,North Western Region,Lower Than A Level,80-90%,35-55,N,0,60,1374.0,52.0,541.0,0.0,12.0,238.0,58.0,5.0,6.0,495.0,1
2139353,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,N,0,120,561.0,37.0,280.0,0.0,10.0,65.0,113.0,0.0,0.0,36.0,0
2143752,AAA,2013J,F,South Region,Lower Than A Level,70-80%,35-55,N,0,60,826.0,34.0,476.0,0.0,14.0,165.0,91.0,0.0,0.0,28.0,1
2146792,AAA,2013J,M,North Western Region,HE Qualification,20-30%,55<=,N,0,60,831.0,57.0,506.0,0.0,6.0,170.0,41.0,0.0,0.0,88.0,1
2149225,AAA,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,Y,0,60,319.0,8.0,106.0,0.0,20.0,42.0,25.0,1.0,0.0,123.0,0
2153153,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,N,0,60,1198.0,26.0,779.0,0.0,5.0,113.0,54.0,0.0,2.0,238.0,1
2155014,AAA,2013J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,Y,0,60,718.0,20.0,220.0,0.0,4.0,87.0,34.0,1.0,4.0,352.0,1
2164705,AAA,2013J,F,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,120,231.0,11.0,119.0,0.0,2.0,26.0,27.0,0.0,0.0,53.0,0
2171627,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,N,0,60,534.0,23.0,279.0,0.0,6.0,85.0,16.0,0.0,0.0,141.0,1
2182846,AAA,2013J,F,London Region,A Level or Equivalent,70-80%,35-55,N,0,60,1472.0,47.0,417.0,0.0,4.0,272.0,54.0,0.0,0.0,708.0,1
2194100,AAA,2013J,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,N,0,60,694.0,29.0,220.0,0.0,0.0,128.0,69.0,0.0,0.0,265.0,1
2197016,AAA,2013J,F,North Western Region,HE Qualification,30-40%,35-55,N,0,60,604.0,26.0,331.0,0.0,3.0,117.0,40.0,0.0,0.0,88.0,1
2208424,AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,N,0,60,593.0,30.0,255.0,0.0,8.0,131.0,46.0,1.0,1.0,130.0,1
2229865,AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,35-55,N,0,60,1080.0,47.0,341.0,0.0,18.0,225.0,113.0,0.0,1.0,320.0,1
2255601,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,N,0,120,1551.0,47.0,834.0,0.0,12.0,243.0,69.0,2.0,1.0,366.0,0
2268379,AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,60,779.0,39.0,339.0,0.0,10.0,142.0,69.0,0.0,1.0,183.0,1
2278464,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,N,0,60,207.0,14.0,121.0,0.0,3.0,51.0,16.0,0.0,0.0,14.0,1
2293923,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,N,0,150,219.0,13.0,146.0,0.0,3.0,34.0,19.0,0.0,0.0,13.0,1
2312620,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,N,0,60,388.0,17.0,138.0,0.0,21.0,72.0,41.0,1.0,1.0,103.0,0
2318055,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2324976,AAA,2013J,F,Scotland,HE Qualification,90-100%,35-55,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2329342,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,N,0,120,268.0,15.0,119.0,0.0,6.0,58.0,43.0,0.0,1.0,23.0,1
2339528,AAA,2013J,F,London Region,Lower Than A Level,40-50%,0-35,N,0,60,370.0,8.0,183.0,0.0,5.0,42.0,53.0,0.0,0.0,72.0,1
2342426,AAA,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,0,60,735.0,37.0,295.0,0.0,11.0,214.0,73.0,0.0,0.0,86.0,0
2344901,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,0,60,210.0,13.0,115.0,0.0,4.0,40.0,42.0,0.0,0.0,1.0,0
2358056,AAA,2013J,F,North Region,HE Qualification,,0-35,N,0,60,517.0,35.0,265.0,0.0,10.0,104.0,69.0,0.0,0.0,55.0,0
2358969,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,0,180,350.0,21.0,182.0,0.0,8.0,93.0,35.0,0.0,1.0,28.0,0
2364471,AAA,2013J,F,Scotland,HE Qualification,90-100%,0-35,Y,0,60,3182.0,66.0,719.0,0.0,10.0,471.0,157.0,1.0,2.0,1783.0,1
2365101,AAA,2013J,M,South East Region,HE Qualification,20-30%,0-35,N,0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2367155,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,120,570.0,22.0,273.0,0.0,7.0,159.0,62.0,0.0,0.0,39.0,1
2369266,AAA,2013J,F,London Region,Lower Than A Level,70-80%,35-55,N,0,60,925.0,28.0,349.0,0.0,3.0,111.0,104.0,0.0,0.0,313.0,1
2376496,AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,120,408.0,36.0,141.0,0.0,27.0,104.0,29.0,1.0,1.0,90.0,1
2391984,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,N,0,60,437.0,21.0,197.0,0.0,3.0,56.0,22.0,0.0,0.0,146.0,0
2411661,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,N,0,120,405.0,13.0,149.0,0.0,6.0,67.0,32.0,0.0,3.0,137.0,0
2411778,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,N,0,120,1441.0,33.0,1116.0,0.0,4.0,133.0,31.0,0.0,0.0,157.0,0
2412002,AAA,2013J,M,South West Region,Lower Than A Level,50-60%,35-55,N,0,90,1865.0,62.0,768.0,0.0,20.0,390.0,133.0,13.0,3.0,463.0,1
2412967,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,N,0,60,854.0,40.0,483.0,0.0,2.0,118.0,83.0,0.0,0.0,113.0,1
2429854,AAA,2013J,M,London Region,A Level or Equivalent,10-20,35-55,Y,0,120,578.0,25.0,314.0,0.0,5.0,103.0,66.0,0.0,0.0,77.0,0
2437837,AAA,2013J,F,North Region,A Level or Equivalent,30-40%,0-35,N,0,60,1071.0,31.0,593.0,0.0,2.0,161.0,71.0,0.0,0.0,208.0,1
2449878,AAA,2013J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,60,204.0,13.0,67.0,0.0,17.0,34.0,22.0,1.0,0.0,62.0,1
2456480,AAA,2013J,M,Scotland,Lower Than A Level,80-90%,35-55,N,0,120,122.0,12.0,50.0,0.0,2.0,33.0,29.0,0.0,0.0,4.0,0
2457256,AAA,2013J,M,South Region,Lower Than A Level,80-90%,35-55,N,0,180,901.0,41.0,595.0,0.0,10.0,163.0,43.0,0.0,0.0,72.0,1
